f_1,f_2,f_3,f_4,f_5,x_1,x_2
-6.34,-2.805839312544534,-0.32111111111111956,-5.890427680941124,0.35,1.0,0.9461980367961701
-4.751,-2.7622704564033116,-7.500000000000001,-11.475254154322535,0.35000000000000003,0.3,0.9993518205192925
-6.218029564211989,-2.794178873092227,-4.5610377388958385,-11.493349765918335,0.3494302885522962,0.9462685304898629,0.9994302885522962
-6.259241488984403,-2.8593798726192685,-3.769369086059691,-1.92,0.35000000000000003,0.964423563429252,0.3
-5.988317715345733,-2.837101928716161,-6.320949177999458,-2.047178787633947,0.1950738834122171,0.8450738834122171,0.4549511664966884
-5.540993382810257,-2.775286425802884,-7.150420186286015,-11.586377375102547,0.34982937056094365,0.6480147060838135,0.9998293705609437
-6.045260312692847,-2.7874299616535847,-6.076739020364013,-11.626666666666658,0.35,0.8701587280585226,1.0
-5.649066688873372,-2.8406076481684783,-7.038589908423917,-1.92,0.35000000000000003,0.6956240920147013,0.3
-6.34,-2.859413988543611,-0.32111111111111956,-1.9683177101614713,0.35,1.0,0.37137465274900855
-5.382551919094463,-2.779223552250349,-7.270430767530524,-4.947548335878991,0.27154791911840415,0.5782167044468999,0.9215479191184042
-6.070609992783541,-2.8449543991280586,-5.943544677026915,-1.9849935058240444,0.2583257729839943,0.8813259880103702,0.39167422701600574
-4.751,-2.8253950103938856,-7.500000000000001,-1.9200000000104174,0.35000000000000003,0.3,0.30000000001808624
-4.946296490251262,-2.7747724001896605,-7.455465875943877,-4.214044343195251,0.26396630385406983,0.3860336961459302,0.8916179160958378
-6.011485963797739,-2.7889313650992142,-6.2295028616633505,-7.416778315407199,0.3202159758315113,0.8552801602633209,0.9702159758315113
-6.34,-2.8011766766215977,-0.32111111111111956,-11.591559623426495,0.35,1.0,0.9998513920443307
-4.755080337710501,-2.7624286288050772,-7.499231136880278,-11.217303738907361,0.34820249440066053,0.3017975055993395,0.9982024610323326
