f_1,f_2,f_3,f_4,f_5,x_1,x_2
-5.535984678355973,-2.823285310092665,-7.154915262526684,-2.0925005830843073,0.1577416153724719,0.6458082283506488,0.49225838462752813
-6.34,-2.859414114033575,-0.32111111111111956,-1.9683164017887975,0.35,1.0,0.3713729894620236
-6.11310306279997,-2.8176828972792025,-5.673545378734698,-2.565187498552582,0.250045402114524,0.900045402114524,0.7013836505618464
-4.812251129119872,-2.8245563707870387,-7.48778165346756,-1.9365043495708112,0.32304211222920814,0.32698287626426054,0.3269578877707919
-6.04525199557314,-2.7874296925131112,-6.0767798895480665,-11.626666666666658,0.35,0.8701550641291363,1.0
-4.755222192752578,-2.7624359293967107,-7.499204294293664,-11.20395704207452,0.34814137966928216,0.30185999680730313,0.9981413796692822
-5.540745273821887,-2.7752813221937784,-7.150644116183497,-11.587261562103922,0.3498331293854705,0.6479054069699941,0.9998331293854705
-6.2181323876382635,-2.794182989452277,-4.5594293436413365,-11.495380882322124,0.3494390788763917,0.9463138271534197,0.9994390788763917
-5.674984257609966,-2.7812123491877165,-7.006798367570653,-6.823980572181408,0.31243892273089735,0.7070415231761961,0.9624389227308974
-5.988624308955917,-2.837055151298332,-6.319801052315145,-2.0478980953042347,0.19520894667661493,0.845208946676615,0.45559237019995713
-6.34,-2.8058393435874693,-0.32111111111111956,-5.890410911368156,0.35,1.0,0.9461976868400687
-6.34,-2.8011766726004743,-0.32111111111111956,-11.591570755041523,0.35,1.0,0.9998514393234673
-5.638524601418563,-2.814244394936512,-7.050904585706902,-2.2947961404521084,0.041075497148471585,0.6909800006249176,0.6089245028515284
-5.59316168022858,-2.8059801583430177,-7.100215625770212,-2.501241090757371,0.03346569279327993,0.6709963349024581,0.68346569279328
-5.382880314870516,-2.7792250885045164,-7.270222681915691,-4.949004896569146,0.27159561381949415,0.5783613721896548,0.9215956138194942
-5.988998384357256,-2.79961355219853,-6.318398081541776,-3.5180829400514635,0.1954105335409646,0.8453737376023154,0.8454105335409646
-4.751,-2.825395008403606,-7.500000000000001,-1.9200000184481898,0.35000000000000003,0.3,0.30000003202810527
-5.649063544374787,-2.840607583138168,-7.038593633094914,-1.92,0.35000000000000003,0.6956227067730338,0.3
-4.948385141315477,-2.7749122121305905,-7.454895133312362,-4.191240933891999,0.26304619325309403,0.386953806746906,0.8904496169776904
-5.428691336301464,-2.8075796075858177,-7.23971922038217,-2.359554991710053,0.05145756110067701,0.598542438899323,0.6356631826188808
-6.259236911123966,-2.8593796281994233,-3.7694771185748177,-1.92,0.35000000000000003,0.9644215467506456,0.3
-6.011333734118933,-2.7889299163751127,-6.230136360747139,-7.413676434016064,0.3201791474034241,0.8552130987308076,0.9701791474034241
-6.2713245620594975,-2.800428502746904,-3.4637479922356507,-6.578025726250046,0.3197465031099106,0.9697465031099106,0.9587082277802298
-5.433088626007273,-2.8060758887261135,-7.236629610913587,-2.403045378402873,0.049520429071685856,0.6004795709283142,0.6517209949960022
-5.429912076237066,-2.8071076939734287,-7.238864476076235,-2.37273606401386,0.050919790203935555,0.5990802097960645,0.6406774142564536
-5.43251841311394,-2.806553005807456,-7.237031926568655,-2.389267113455854,0.049771624178881035,0.600228375821119,0.646782104640431
-5.431314989781647,-2.806049404317854,-7.23787936402918,-2.4028794139469336,0.0503017666160146,0.5996982333839854,0.6516622860682906
-5.430232584518248,-2.8064069608140008,-7.238639683797022,-2.3921892114881977,0.05077859712852517,0.5992214028714749,0.6478406488000741
-5.431118773229775,-2.8064494700692943,-7.238017326697093,-2.391449386634483,0.05038820562564972,0.5996117943743503,0.6475732156656965
-5.4296739298704155,-2.8063328025744476,-7.239031401205217,-2.3939876511581257,0.05102470049761443,0.5989752995023856,0.6484891425511775
-5.432832815530925,-2.8066648834747565,-7.23681016083153,-2.386314197396146,0.04963312091148686,0.6003668790885132,0.6457062165474163
-4.751,-2.762270437997805,-7.500000000000001,-11.475303951921411,0.35000000000000003,0.3,0.999352036835759
-5.429390860791108,-2.806545120625322,-7.239229701605422,-2.3879018908209204,0.05114940053255157,0.5988505994674485,0.646285464607588
-5.430597958230441,-2.806791156449143,-7.2383832329804125,-2.3817039560497806,0.050617639546061244,0.5993823604539388,0.64401392558606
-5.430064540353087,-2.8063421330297325,-7.238757563144652,-2.39392490932308,0.0508526253951157,0.5991473746048843,0.6484665569587313
-5.429417520812763,-2.806616498216133,-7.239211030486371,-2.3859331315105097,0.05113765602961995,0.5988623439703801,0.6455669204906108
-5.433124227473899,-2.80620086780766,-7.236604475556303,-2.3994970360708407,0.049504745606211986,0.600495254393788,0.6504616808873226
-5.430843807504848,-2.806246251899779,-7.238210559719899,-2.397031460138251,0.05050933590094786,0.5994906640990522,0.6495815347752537
-5.430697473778811,-2.8067481716603355,-7.238313348972015,-2.3829370189325068,0.05057380009744017,0.5994261999025599,0.6444680587909831
-5.433066599469461,-2.806572008099064,-7.236645161117171,-2.3890154918376507,0.04953013239230808,0.6004698676076919,0.6466906698330862
-5.432144856084971,-2.8060109130848367,-7.237295219576962,-2.4044157791250322,0.049936186746708744,0.6000638132532913,0.6522050488025892
-5.431741924790399,-2.8064469320233076,-7.237578975789215,-2.391838216920596,0.05011368951964845,0.5998863104803516,0.6477138189135827
-5.43290610913503,-2.8062304429340905,-7.236758440835514,-2.3985436995190925,0.049600832980163156,0.6003991670198369,0.6501218636627576
-5.4306611012596955,-2.8067189216961026,-7.2383388930448085,-2.383725503537275,0.050589823233614606,0.5994101767663854,0.6447578755363799
-5.430054801268672,-2.806814185611533,-7.2387643935782116,-2.380800012873862,0.05085691574067319,0.5991430842593268,0.6436803014281378
-5.429471687310826,-2.806621128051827,-7.239173092100923,-2.385832099261166,0.051113794136199875,0.5988862058638001,0.6455299713048893
-5.430995837946118,-2.806767531087521,-7.238103734174788,-2.382553183248211,0.05044236213827413,0.5995576378617259,0.6443268119993434
-5.430717648182862,-2.8063358556843356,-7.238299179807235,-2.394436094935965,0.0505649126947747,0.5994350873052253,0.6486504914069617
